S.No,Word,Location Vector,Signature,Tf,Idf,Tf - Idf Score
1,Salva,0 0 0 0,0.025,1.2388820889151366,0.030972052222878417
2,friend,0 0 0 3,0.016666666666666666,0.8129133566428556,0.013548555944047592
3,Shishupala,0 0 0 5,0.008333333333333333,1.0170333392987803,0.008475277827489835
4,he,0 0 0 7,0.008333333333333333,0.008433167536862764,7.027639614052303e-05
5,hatred,0 0 0 10,0.008333333333333333,0.6368220975871743,0.005306850813226452
6,Yadus,0 0 0 13,0.008333333333333333,0.8709053036205423,0.007257544196837853
7,especially,0 0 0 14,0.008333333333333333,1.2388820889151366,0.010324017407626139
8,Krishna,0 0 0 15,0.008333333333333333,0.17193529928452353,0.0014327941607043628
9,who,0 0 0 16,0.008333333333333333,0.07255066714861175,0.0006045888929050979
10,denied,0 0 0 18,0.008333333333333333,0.8709053036205423,0.007257544196837853
11,friend,0 0 0 20,0.016666666666666666,0.8129133566428556,0.013548555944047592
12,prospective,0 0 0 23,0.008333333333333333,1.2388820889151366,0.010324017407626139
13,bride,0 0 0 24,0.008333333333333333,1.2388820889151366,0.010324017407626139
14,Rukmini,0 0 0 25,0.008333333333333333,0.9378520932511555,0.007815434110426296
15,vowed,0 0 1 2,0.008333333333333333,1.1139433523068367,0.00928286126922364
16,destroy,0 0 1 4,0.008333333333333333,1.1139433523068367,0.00928286126922364
17,Yadavas,0 0 1 6,0.016666666666666666,0.8709053036205423,0.014515088393675706
18,relieve,0 0 1 8,0.008333333333333333,0.9378520932511555,0.007815434110426296
19,earth,0 0 1 10,0.008333333333333333,0.3357921019231931,0.002798267516026609
20,these,0 0 1 12,0.008333333333333333,0.4607308385314931,0.0038394236544291092
21,undesirable,0 0 1 13,0.008333333333333333,1.1139433523068367,0.00928286126922364
22,people,0 0 1 14,0.008333333333333333,0.12493873660829993,0.0010411561384024994
23,To,0 0 2 0,0.008333333333333333,0.3010299956639812,0.0025085832971998433
24,carry,0 0 2 1,0.008333333333333333,0.6020599913279624,0.005017166594399687
25,out,0 0 2 2,0.008333333333333333,0.04390548569908171,0.00036587904749234756
26,resolve,0 0 2 4,0.008333333333333333,1.1139433523068367,0.00928286126922364
27,Salva,0 0 2 5,0.025,1.2388820889151366,0.030972052222878417
28,began,0 0 2 6,0.008333333333333333,0.37358066281259295,0.0031131721901049413
29,worship,0 0 2 8,0.008333333333333333,0.7160033436347992,0.005966694530289993
30,Shiva,0 0 2 9,0.025,0.414973347970818,0.01037433369927045
31,living,0 0 2 10,0.008333333333333333,0.5399120845791179,0.004499267371492649
32,on,0 0 2 11,0.008333333333333333,0.01703333929878037,0.0001419444941565031
33,handful,0 0 2 13,0.008333333333333333,1.1139433523068367,0.00928286126922364
34,dust,0 0 2 15,0.008333333333333333,0.8709053036205423,0.007257544196837853
35,After,0 0 3 0,0.008333333333333333,0.414973347970818,0.00345811123309015
36,nearly,0 0 3 1,0.008333333333333333,1.414973347970818,0.011791444566423483
37,year,0 0 3 3,0.008333333333333333,0.8129133566428556,0.006774277972023796
38,Shiva,0 0 3 4,0.025,0.414973347970818,0.01037433369927045
39,appeared,0 0 3 5,0.008333333333333333,0.3937840489008799,0.003281533740840666
40,offer,0 0 3 8,0.008333333333333333,0.4855544222565252,0.00404628685213771
41,boon,0 0 3 11,0.008333333333333333,0.6368220975871743,0.005306850813226452
42,Salva,0 0 4 0,0.025,1.2388820889151366,0.030972052222878417
43,asked,0 0 4 1,0.008333333333333333,0.3357921019231931,0.002798267516026609
44,chariot,0 0 4 4,0.016666666666666666,0.5698753079565612,0.00949792179927602
45,could,0 0 4 6,0.008333333333333333,0.12493873660829993,0.0010411561384024994
46,traverse,0 0 4 7,0.008333333333333333,1.414973347970818,0.011791444566423483
47,entire,0 0 4 9,0.008333333333333333,0.3542755076172062,0.0029522958968100517
48,universe,0 0 4 10,0.008333333333333333,0.8129133566428556,0.006774277972023796
49,unhindered,0 0 4 11,0.008333333333333333,1.2388820889151366,0.010324017407626139
50,strike,0 0 4 12,0.008333333333333333,1.1139433523068367,0.00928286126922364
51,terror,0 0 4 13,0.008333333333333333,1.0170333392987803,0.008475277827489835
52,hearts,0 0 4 16,0.008333333333333333,0.6746106584765741,0.005621755487304784
53,Yadavas,0 0 4 19,0.016666666666666666,0.8709053036205423,0.014515088393675706
54,also,0 0 4 21,0.008333333333333333,0.08253488805521261,0.0006877907337934384
55,help,0 0 4 22,0.008333333333333333,0.3010299956639812,0.0025085832971998433
56,him,0 0 4 23,0.008333333333333333,0.008433167536862764,7.027639614052303e-05
57,from,0 0 4 24,0.008333333333333333,0.008433167536862764,7.027639614052303e-05
58,succumbing,0 0 4 25,0.008333333333333333,1.2388820889151366,0.010324017407626139
59,attacks,0 0 4 28,0.008333333333333333,1.2388820889151366,0.010324017407626139
60,celestials,0 0 4 31,0.008333333333333333,0.8129133566428556,0.006774277972023796
61,asuras,0 0 4 32,0.008333333333333333,0.5118833609788743,0.004265694674823952
62,mortals,0 0 4 33,0.008333333333333333,1.2388820889151366,0.010324017407626139
63,gandharvas,0 0 4 34,0.008333333333333333,1.0170333392987803,0.008475277827489835
64,reptiles,0 0 4 35,0.008333333333333333,1.2388820889151366,0.010324017407626139
65,or,0 0 4 36,0.008333333333333333,0.2246416498005265,0.0018720137483377208
66,rakshasas,0 0 4 37,0.008333333333333333,1.414973347970818,0.011791444566423483
67,Ordered,0 0 5 0,0.008333333333333333,1.414973347970818,0.011791444566423483
68,Shiva,0 0 5 2,0.025,0.414973347970818,0.01037433369927045
